170,Jasola Vihar,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,30,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,20,10,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,50,40,40,50,50,40,40,40,40,40,40,30,30,30,30,30,20,20,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
171,Okhla Vihar,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,30,20,20,20,30,30,30,30,30,40,40,40,40,40,40,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,60,60,60,60,60,60,60,60,60,60,60
172,Jamia Milia Islamiya,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
173,Sukhdev Vihar,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,30,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,30,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
174,NSIC Okhla,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,30,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,60,60,60,60,60,60,60,60,60,60,60
175,Kalkaji Mandir,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,40,40,40,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,40,40,40,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
176,Nehru Enclave,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,20,20,20,20,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,30,40,40,40,30,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,10,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
177,Greater Kailash,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
178,Chirag Delhi,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
179,Panchsheel Park,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,40,40,40,40,40,40,40,40,40,50,50,50,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
180,Hauz Khas,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,40,40,30,30,30,30,30,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,20,20,20,10,10,10,20,40,40,40,40,30,30,30,40,30,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
181,I.I.T,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,40,40,40,30,30,30,30,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,10,20,20,40,40,40,40,40,30,40,40,40,30,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
182,R.K.Puram,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,30,30,30,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,40,40,40,40,30,30,30,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,30,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,50,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
183,Munirka,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,40,40,40,40,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,20,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
184,Vasant Vihar,40,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,30,30,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,40,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50
185,Shankar Vihar,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,20,20,20,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,30,50,40,40,40,40,40,40,40,40,40,40,40,40,40,50,60,60,60,60,60,60,60,60,60,60,60
186,IGD Airport,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,50,40,40,40,40,40,40,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,40,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,20,20,20,20,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,50,50,50,40,40,40,40,40,40,40,40,40,50,50,50,60,60,60,60,60,60,60,60,60,60,60
187,Sadar Bazar,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,50,50,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,40,40,40,40,40,40,30,30,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,20,20,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,50,50,50,50,40,40,50,50,40,40,50,50,50,50,50,60,60,60,60,60,60,60,60,60,60,60
188,Palam,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,30,30,30,40,40,40,40,40,40,40,40,30,40,40,40,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,40,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,30,30,50,50,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,30,40,40,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,10,10,10,10,10,30,30,30,30,30,30,20,20,20,30,30,30,30,30,30,30,30,30,50,50,50,50,40,40,40,40,40,40,40,40,50,50,50,60,60,60,60,60,60,60,60,60,60,60
189,Dashrathpuri,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,30,30,30,30,30,30,40,40,40,40,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,50,40,40,40,40,40,40,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,40,40,40,40,40,30,40,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,10,10,10,10,10,30,30,30,30,30,20,20,20,20,20,30,30,30,30,30,30,30,40,50,50,50,40,40,40,40,40,40,40,40,40,40,50,50,60,60,60,60,60,60,60,60,60,60,60
190,Dabri Mor,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,40,30,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,40,40,40,40,40,40,40,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,30,40,40,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,10,10,10,10,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
191,Janak Puri West,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,30,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,10,10,10,10,30,30,30,20,20,20,20,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
192,Majlis Park,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,30,30,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,10,10,10,20,20,20,20,20,30,30,30,30,40,40,40,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
193,Azadpur,30,30,30,30,30,20,20,20,20,20,20,20,20,20,10,10,10,20,20,20,20,20,20,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,30,30,30,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,30,30,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
194,Shalimar Bagh,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
195,Netaji Subash Place,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,10,10,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,30,20,20,10,10,10,10,10,10,20,20,20,20,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,30,30,70,70,70,70,70,70,70,70,70,70,70
196,Shakurpur,30,30,30,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,20,20,20,20,10,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,30,30,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,10,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,20,20,20,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,30,30,30,30,30,30,30,30,30,40,40,70,70,70,70,70,70,70,70,70,70,70
197,Punjabi Bagh West,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,20,20,20,20,30,20,20,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,30,40,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,50,50,40,40,50,40,40,40,40,40,40,40,40,40,40,30,40,40,40,40,30,30,30,30,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,40,40,40,70,70,70,70,70,70,70,70,70,70,70
198,ESI Hospital,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,10,20,20,20,20,20,30,30,30,20,20,20,20,20,20,30,30,30,30,30,30,20,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,50,50,50,50,50,40,40,40,40,40,40,40,40,30,30,30,30,30,30,30,20,20,20,20,20,20,10,10,10,10,10,10,10,10,10,20,20,20,20,20,20,30,30,30,30,30,30,30,30,40,40,40,40,30,30,30,40,40,40,40,40,40,30,30,30,30,30,30,30,30,30,20,20,20,20,20,20,20,10,30,30,30,30,30,30,30,30,30,30,30,30,30,30,40,40,40,40,40,40,40,40,40,50,50,50,50,50,50,50,50,50,50,50,40,40,40,40,40,40,40,40,40,40,40,40,30,30,30,30,40,30,30,30,30,20,20,20,20,20,20,20,10,10,10,10,10,10,10,20,20,20,30,30,30,30,30,40,40,40,40,40,40,40,40,30,30,40,40,40,40,40,70,70,70,70,70,70,70,70,70,70,70
